movieId,title,release_date,genres
1564,Movie 1575: Drama Story (1996),01-Jan-1997,Musical|War
1565,Movie 1576: Sci-Fi Story (1996),01-Jan-1990,Adventure|Drama|Fantasy
1566,Movie 1577: Comedy Story (1995),01-Jan-1996,Action|Horror|Sci-Fi
1567,Movie 1578: Action Story (1991),01-Jan-1996,Horror
1568,Movie 1579: Mystery Story (1994),01-Jan-1991,Action|Drama|Romance
1569,Movie 1580: Romance Story (1995),01-Jan-1991,Documentary
1570,Movie 1581: Drama Story (1991),01-Jan-1992,Animation|Film-Noir
1571,Movie 1582: Drama Story (1991),01-Jan-1991,Thriller
1572,Movie 1583: Mystery Story (1996),01-Jan-1996,Horror
1573,Movie 1584: Animation Story (1998),01-Jan-1994,Children
1574,Movie 1585: Horror Story (1998),01-Jan-1997,Horror|Thriller
1575,Movie 1586: Action Story (1991),01-Jan-1993,Adventure|Horror
1576,Movie 1587: Sci-Fi Story (1991),01-Jan-1998,Animation
1577,Movie 1588: Comedy Story (1998),01-Jan-1997,Sci-Fi
1578,Movie 1589: Horror Story (1995),01-Jan-1991,Horror|Thriller
1579,Movie 1590: Romance Story (1990),01-Jan-1991,Adventure
1580,Movie 1591: Horror Story (1996),01-Jan-1996,Horror|Thriller
1581,Movie 1592: Animation Story (1991),01-Jan-1995,Adventure|Animation|Comedy
1582,Movie 1593: Documentary Story (1993),01-Jan-1997,Film-Noir
1583,Movie 1594: Drama Story (1998),01-Jan-1996,Children
1584,Movie 1595: Drama Story (1996),01-Jan-1990,Adventure|Film-Noir|Mystery
1585,Movie 1596: Romance Story (1992),01-Jan-1996,Romance
1586,Movie 1597: Romance Story (1994),01-Jan-1993,Action|Mystery|Sci-Fi
1587,Movie 1598: Drama Story (1997),01-Jan-1997,Children|Horror
1588,Movie 1599: Drama Story (1991),01-Jan-1990,Horror|War
1589,Movie 1600: Romance Story (1996),01-Jan-1993,Children
1590,Movie 1601: Romance Story (1996),01-Jan-1990,Animation|Comedy|Documentary
1591,Movie 1602: Comedy Story (1997),01-Jan-1998,Musical|Romance
1592,Movie 1603: Romance Story (1995),01-Jan-1997,Crime|Drama|Sci-Fi
1593,Movie 1604: Mystery Story (1993),01-Jan-1992,Adventure
1594,Movie 1605: Mystery Story (1993),01-Jan-1992,Romance|War
1595,Movie 1606: Drama Story (1991),01-Jan-1995,Comedy|Western
1596,Movie 1607: Action Story (1994),01-Jan-1992,Film-Noir|Horror
1597,Movie 1608: Sci-Fi Story (1996),01-Jan-1994,Action|War
1598,Movie 1609: Sci-Fi Story (1996),01-Jan-1992,Drama
1599,Movie 1610: Sci-Fi Story (1997),01-Jan-1998,Adventure|Musical|Romance
1600,Movie 1611: Documentary Story (1996),01-Jan-1993,Documentary
1601,Movie 1612: Romance Story (1992),01-Jan-1991,Documentary|Thriller
1602,Movie 1613: Documentary Story (1995),01-Jan-1997,Film-Noir|Horror|Western
1603,Movie 1614: Mystery Story (1993),01-Jan-1996,Children|Crime
1604,Movie 1615: Drama Story (1995),01-Jan-1997,Thriller
1605,Movie 1616: Sci-Fi Story (1996),01-Jan-1993,Drama
1606,Movie 1617: Mystery Story (1994),01-Jan-1993,Documentary|Drama
1607,Movie 1618: Sci-Fi Story (1993),01-Jan-1997,Documentary|Horror|Mystery
1608,Movie 1619: Romance Story (1996),01-Jan-1996,Action
1609,Movie 1620: Sci-Fi Story (1996),01-Jan-1995,Animation
1610,Movie 1621: Documentary Story (1991),01-Jan-1995,Western
1611,Movie 1622: Documentary Story (1993),01-Jan-1991,Film-Noir
1612,Movie 1623: Drama Story (1998),01-Jan-1997,Musical
1613,Movie 1624: Action Story (1998),01-Jan-1990,Documentary
1614,Movie 1625: Thriller Story (1997),01-Jan-1993,Crime|Drama
1615,Movie 1626: Romance Story (1997),01-Jan-1994,Crime|Drama|Horror
1616,Movie 1627: Horror Story (1991),01-Jan-1992,Horror|Thriller
1617,Movie 1628: Drama Story (1997),01-Jan-1993,Crime
1618,Movie 1629: Thriller Story (1994),01-Jan-1994,Action
1619,Movie 1630: Drama Story (1994),01-Jan-1992,Children|Horror
1620,Movie 1631: Horror Story (1996),01-Jan-1993,Horror|Thriller
1621,Movie 1632: Mystery Story (1991),01-Jan-1994,Drama|Musical
1622,Movie 1633: Documentary Story (1997),01-Jan-1995,Crime|Romance|War
1623,Movie 1634: Animation Story (1996),01-Jan-1991,Comedy
1624,Movie 1635: Horror Story (1998),01-Jan-1992,Horror|Thriller
1625,Movie 1636: Action Story (1998),01-Jan-1993,Western
1626,Movie 1637: Animation Story (1995),01-Jan-1996,Horror|Musical|Romance
1627,Movie 1638: Comedy Story (1991),01-Jan-1993,Documentary
1628,Movie 1639: Sci-Fi Story (1993),01-Jan-1998,Comedy|Horror
1629,Movie 1640: Documentary Story (1992),01-Jan-1993,Fantasy
1630,Movie 1641: Documentary Story (1990),01-Jan-1992,Animation|Documentary|Thriller
1631,Movie 1642: Sci-Fi Story (1996),01-Jan-1997,Animation|Crime|Mystery
1632,Movie 1643: Comedy Story (1996),01-Jan-1998,Thriller|War
1633,Movie 1644: Comedy Story (1990),01-Jan-1997,Horror
1634,Movie 1645: Thriller Story (1994),01-Jan-1995,Thriller|War|Western
1635,Movie 1646: Animation Story (1998),01-Jan-1994,Adventure|Documentary|Mystery
1636,Movie 1647: Documentary Story (1998),01-Jan-1993,Sci-Fi
1637,Movie 1648: Mystery Story (1993),01-Jan-1993,Documentary|Film-Noir
1638,Movie 1649: Horror Story (1995),01-Jan-1996,Horror|Thriller
1639,Movie 1650: Documentary Story (1997),01-Jan-1996,Crime|Fantasy|Musical
1640,Movie 1651: Drama Story (1998),01-Jan-1998,Comedy
1641,Movie 1652: Action Story (1995),01-Jan-1991,Sci-Fi|War
1642,Movie 1653: Comedy Story (1997),01-Jan-1995,Adventure
1643,Movie 1654: Horror Story (1994),01-Jan-1997,Horror|Thriller
1644,Movie 1655: Comedy Story (1991),01-Jan-1998,Horror|Romance|Sci-Fi
1645,Movie 1656: Sci-Fi Story (1992),01-Jan-1997,Musical|Romance
1646,Movie 1657: Sci-Fi Story (1994),01-Jan-1997,Fantasy|Mystery
1647,Movie 1658: Thriller Story (1997),01-Jan-1990,Sci-Fi
1648,Movie 1659: Mystery Story (1998),01-Jan-1993,Animation|Musical
1649,Movie 1660: Mystery Story (1995),01-Jan-1991,War|Western
1650,Movie 1661: Mystery Story (1991),01-Jan-1998,Animation|Drama|Fantasy
1651,Movie 1662: Sci-Fi Story (1997),01-Jan-1991,Animation
1652,Movie 1663: Romance Story (1991),01-Jan-1995,Western
1653,Movie 1664: Comedy Story (1990),01-Jan-1993,Documentary|Horror
1654,Movie 1665: Sci-Fi Story (1990),01-Jan-1994,Documentary|Fantasy
1655,Movie 1666: Drama Story (1991),01-Jan-1992,Action|Fantasy|Western
1656,Movie 1667: Animation Story (1993),01-Jan-1994,Musical|Mystery
1657,Movie 1668: Animation Story (1992),01-Jan-1996,Action|Comedy|Thriller
1658,Movie 1669: Sci-Fi Story (1992),01-Jan-1996,Drama
1659,Movie 1670: Horror Story (1998),01-Jan-1993,Horror|Thriller
1660,Movie 1671: Thriller Story (1997),01-Jan-1997,War
1661,Movie 1672: Drama Story (1996),01-Jan-1998,Horror|Sci-Fi
1662,Movie 1673: Horror Story (1992),01-Jan-1991,Horror|Thriller
1663,Movie 1674: Action Story (1996),01-Jan-1995,Romance
1664,Movie 1675: Mystery Story (1993),01-Jan-1996,Sci-Fi
1665,Movie 1676: Horror Story (1996),01-Jan-1997,Horror|Thriller
1666,Movie 1677: Thriller Story (1990),01-Jan-1998,Musical
1667,Movie 1678: Romance Story (1993),01-Jan-1992,Action|Comedy|Film-Noir
1668,Movie 1679: Documentary Story (1991),01-Jan-1997,Drama|Horror|Musical
1669,Movie 1680: Animation Story (1991),01-Jan-1996,Film-Noir|Mystery
1670,Movie 1681: Sci-Fi Story (1992),01-Jan-1995,Action|Adventure|Comedy
1671,Movie 1682: Thriller Story (1995),01-Jan-1992,Mystery|Western
1672,Untitled Film 1672 (1997),01-Jan-1993,Animation|Mystery
1673,Untitled Film 1673 (1997),01-Jan-1993,Children|Horror
1674,Untitled Film 1674 (1997),01-Jan-1997,Animation|Crime|Film-Noir
1675,Untitled Film 1675 (1997),01-Jan-1991,Adventure|Crime|Western
1676,Untitled Film 1676 (1997),01-Jan-1997,Crime
1677,Untitled Film 1677 (1997),01-Jan-1993,Mystery
1678,Untitled Film 1678 (1997),01-Jan-1994,Drama
1679,Untitled Film 1679 (1997),01-Jan-1994,Animation|Sci-Fi|War
1680,Untitled Film 1680 (1997),01-Jan-1990,Action|War
1681,Untitled Film 1681 (1997),01-Jan-1992,Mystery|Romance
1682,Untitled Film 1682 (1997),01-Jan-1992,Comedy
